Created as New Dataset,Sample 024 By ir Date Thursday, May 14 2015
cm-1,A
6326.50,0.0780
6326.38,0.0771
6326.25,0.0765
6326.13,0.0773
6326.00,0.0787
6325.88,0.0789
6325.75,0.0769
6325.63,0.0744
6325.50,0.0734
6325.38,0.0735
6325.25,0.0730
6325.13,0.0720
6325.00,0.0727
6324.88,0.0756
6324.75,0.0785
6324.63,0.0794
6324.50,0.0792
6324.38,0.0793
6324.25,0.0791
6324.13,0.0774
6324.00,0.0753
6323.88,0.0750
6323.75,0.0765
6323.63,0.0773
6323.50,0.0767
6323.38,0.0762
6323.25,0.0770
6323.13,0.0776
6323.00,0.0768
6322.88,0.0752
6322.75,0.0747
6322.63,0.0754
6322.50,0.0763
6322.38,0.0764
6322.25,0.0762
6322.13,0.0762
6322.00,0.0768
6321.88,0.0773
6321.75,0.0768
6321.63,0.0753
6321.50,0.0744
6321.38,0.0760
6321.25,0.0791
6321.13,0.0809
6321.00,0.0798
6320.88,0.0775
6320.75,0.0763
6320.63,0.0766
6320.50,0.0772
6320.38,0.0775
6320.25,0.0777
6320.13,0.0780
6320.00,0.0779
6319.88,0.0768
6319.75,0.0746
6319.63,0.0723
6319.50,0.0719
6319.38,0.0742
6319.25,0.0775
6319.13,0.0790
6319.00,0.0778
6318.88,0.0756
6318.75,0.0741
6318.63,0.0734
6318.50,0.0729
6318.38,0.0733
6318.25,0.0745
6318.13,0.0755
6318.00,0.0758
6317.88,0.0762
6317.75,0.0769
6317.63,0.0769
6317.50,0.0760
6317.38,0.0759
6317.25,0.0776
6317.13,0.0794
6317.00,0.0791
6316.88,0.0773
6316.75,0.0763
6316.63,0.0768
6316.50,0.0772
6316.38,0.0768
6316.25,0.0766
6316.13,0.0771
6316.00,0.0780
6315.88,0.0788
6315.75,0.0794
6315.63,0.0790
6315.50,0.0771
6315.38,0.0754
6315.25,0.0755
6315.13,0.0766
6315.00,0.0764
6314.88,0.0752
6314.75,0.0756
6314.63,0.0772
6314.50,0.0771
6314.38,0.0747
6314.25,0.0735
6314.13,0.0755
6314.00,0.0777
6313.88,0.0768
6313.75,0.0746
6313.63,0.0749
6313.50,0.0774
6313.38,0.0785
6313.25,0.0772
6313.13,0.0766
6313.00,0.0782
6312.88,0.0798
6312.75,0.0792
6312.63,0.0771
6312.50,0.0758
6312.38,0.0759
6312.25,0.0766
6312.13,0.0770
6312.00,0.0767
6311.88,0.0759
6311.75,0.0756
6311.63,0.0763
6311.50,0.0769
6311.38,0.0755
6311.25,0.0731
6311.13,0.0725
6311.00,0.0749
6310.88,0.0779
6310.75,0.0793
6310.63,0.0796
6310.50,0.0800
6310.38,0.0798
6310.25,0.0779
6310.13,0.0760
6310.00,0.0764
6309.88,0.0785
6309.75,0.0794
6309.63,0.0785
6309.50,0.0776
6309.38,0.0776
6309.25,0.0774
6309.13,0.0765
6309.00,0.0766
6308.88,0.0780
6308.75,0.0787
6308.63,0.0773
6308.50,0.0758
6308.38,0.0767
6308.25,0.0789
6308.13,0.0793
6308.00,0.0777
6307.88,0.0764
6307.75,0.0768
6307.63,0.0776
6307.50,0.0772
6307.38,0.0764
6307.25,0.0765
6307.13,0.0766
6307.00,0.0759
6306.88,0.0749
6306.75,0.0755
6306.63,0.0774
6306.50,0.0790
6306.38,0.0796
6306.25,0.0804
6306.13,0.0815
6306.00,0.0813
6305.88,0.0787
6305.75,0.0756
6305.63,0.0745
6305.50,0.0753
6305.38,0.0753
6305.25,0.0739
6305.13,0.0736
6305.00,0.0761
6304.88,0.0796
6304.75,0.0806
6304.63,0.0786
6304.50,0.0765
6304.38,0.0764
6304.25,0.0771
6304.13,0.0771
6304.00,0.0766
6303.88,0.0771
6303.75,0.0780
6303.63,0.0773
6303.50,0.0753
6303.38,0.0746
6303.25,0.0763
6303.13,0.0784
6303.00,0.0780
6302.88,0.0758
6302.75,0.0749
6302.63,0.0760
6302.50,0.0769
6302.38,0.0761
6302.25,0.0753
6302.13,0.0769
6302.00,0.0795
6301.88,0.0799
6301.75,0.0776
6301.63,0.0756
6301.50,0.0760
6301.38,0.0772
6301.25,0.0771
6301.13,0.0762
6301.00,0.0759
6300.88,0.0766
6300.75,0.0770
6300.63,0.0768
6300.50,0.0766
6300.38,0.0766
6300.25,0.0761
6300.13,0.0754
6300.00,0.0755
6299.88,0.0765
6299.75,0.0770
6299.63,0.0763
6299.50,0.0758
6299.38,0.0767
6299.25,0.0784
6299.13,0.0789
6299.00,0.0782
6298.88,0.0778
6298.75,0.0785
6298.63,0.0792
6298.50,0.0787
6298.38,0.0774
6298.25,0.0764
6298.13,0.0762
6298.00,0.0761
6297.88,0.0756
6297.75,0.0753
6297.63,0.0758
6297.50,0.0766
6297.38,0.0763
6297.25,0.0752
6297.13,0.0747
6297.00,0.0754
6296.88,0.0757
6296.75,0.0743
6296.63,0.0726
6296.50,0.0728
6296.38,0.0749
6296.25,0.0764
6296.13,0.0763
6296.00,0.0763
6295.88,0.0777
6295.75,0.0792
6295.63,0.0788
6295.50,0.0776
6295.38,0.0774
6295.25,0.0782
6295.13,0.0780
6295.00,0.0766
6294.88,0.0762
6294.75,0.0772
6294.63,0.0777
6294.50,0.0763
6294.38,0.0750
6294.25,0.0756
6294.13,0.0770
6294.00,0.0772
6293.88,0.0765
6293.75,0.0769
6293.63,0.0783
6293.50,0.0779
6293.38,0.0755
6293.25,0.0737
6293.13,0.0744
6293.00,0.0760
6292.88,0.0765
6292.75,0.0767
6292.63,0.0784
6292.50,0.0809
6292.38,0.0810
6292.25,0.0783
6292.13,0.0759
6292.00,0.0762
6291.88,0.0777
6291.75,0.0780
6291.63,0.0769
6291.50,0.0765
6291.38,0.0772
6291.25,0.0775
6291.13,0.0767
6291.00,0.0758
6290.88,0.0758
6290.75,0.0761
6290.63,0.0762
6290.50,0.0763
6290.38,0.0772
6290.25,0.0787
6290.13,0.0801
6290.00,0.0804
6289.88,0.0794
6289.75,0.0771
6289.63,0.0747
6289.50,0.0737
6289.38,0.0748
6289.25,0.0765
6289.13,0.0774
6289.00,0.0770
6288.88,0.0765
6288.75,0.0768
6288.63,0.0775
6288.50,0.0778
6288.38,0.0778
6288.25,0.0782
6288.13,0.0787
6288.00,0.0785
6287.88,0.0773
6287.75,0.0759
6287.63,0.0756
6287.50,0.0765
6287.38,0.0778
6287.25,0.0783
6287.13,0.0777
6287.00,0.0764
6286.88,0.0753
6286.75,0.0754
6286.63,0.0766
6286.50,0.0775
6286.38,0.0767
6286.25,0.0749
6286.13,0.0743
6286.00,0.0751
6285.88,0.0757
6285.75,0.0752
6285.63,0.0752
6285.50,0.0769
6285.38,0.0789
6285.25,0.0790
6285.13,0.0777
6285.00,0.0776
6284.88,0.0793
6284.75,0.0800
6284.63,0.0785
6284.50,0.0768
6284.38,0.0770
6284.25,0.0783
6284.13,0.0780
6284.00,0.0759
6283.88,0.0742
6283.75,0.0741
6283.63,0.0749
6283.50,0.0752
6283.38,0.0754
6283.25,0.0760
6283.13,0.0768
6283.00,0.0772
6282.88,0.0772
6282.75,0.0772
6282.63,0.0777
6282.50,0.0784
6282.38,0.0787
6282.25,0.0787
6282.13,0.0782
6282.00,0.0772
6281.88,0.0760
6281.75,0.0754
6281.63,0.0766
6281.50,0.0787
6281.38,0.0794
6281.25,0.0776
6281.13,0.0749
6281.00,0.0736
6280.88,0.0742
6280.75,0.0749
6280.63,0.0749
6280.50,0.0754
6280.38,0.0769
6280.25,0.0781
6280.13,0.0774
6280.00,0.0756
6279.88,0.0746
6279.75,0.0750
6279.63,0.0759
6279.50,0.0764
6279.38,0.0766
6279.25,0.0768
6279.13,0.0771
6279.00,0.0775
6278.88,0.0781
6278.75,0.0784
6278.63,0.0781
6278.50,0.0774
6278.38,0.0774
6278.25,0.0781
6278.13,0.0787
6278.00,0.0781
6277.88,0.0769
6277.75,0.0768
6277.63,0.0780
6277.50,0.0789
6277.38,0.0779
6277.25,0.0759
6277.13,0.0755
6277.00,0.0769
6276.88,0.0781
6276.75,0.0777
6276.63,0.0770
6276.50,0.0774
6276.38,0.0778
6276.25,0.0767
6276.13,0.0752
6276.00,0.0753
6275.88,0.0763
6275.75,0.0759
6275.63,0.0741
6275.50,0.0736
6275.38,0.0751
6275.25,0.0758
6275.13,0.0744
6275.00,0.0729
6274.88,0.0738
6274.75,0.0757
6274.63,0.0760
6274.50,0.0750
6274.38,0.0750
6274.25,0.0767
6274.13,0.0786
6274.00,0.0791
6273.88,0.0785
6273.75,0.0772
6273.63,0.0761
6273.50,0.0764
6273.38,0.0780
6273.25,0.0795
6273.13,0.0796
6273.00,0.0788
6272.88,0.0782
6272.75,0.0776
6272.63,0.0762
6272.50,0.0746
6272.38,0.0737
6272.25,0.0740
6272.13,0.0747
6272.00,0.0754
6271.88,0.0762
6271.75,0.0766
6271.63,0.0766
6271.50,0.0766
6271.38,0.0768
6271.25,0.0765
6271.13,0.0760
6271.00,0.0763
6270.88,0.0781
6270.75,0.0797
6270.63,0.0794
6270.50,0.0783
6270.38,0.0779
6270.25,0.0779
6270.13,0.0768
6270.00,0.0754
6269.88,0.0756
6269.75,0.0771
6269.63,0.0774
6269.50,0.0758
6269.38,0.0743
6269.25,0.0743
6269.13,0.0749
6269.00,0.0749
6268.88,0.0747
6268.75,0.0755
6268.63,0.0768
6268.50,0.0775
6268.38,0.0770
6268.25,0.0762
6268.13,0.0764
6268.00,0.0776
6267.88,0.0784
6267.75,0.0780
6267.63,0.0767
6267.50,0.0760
6267.38,0.0767
6267.25,0.0775
6267.13,0.0774
6267.00,0.0768
6266.88,0.0762
6266.75,0.0756
6266.63,0.0749
6266.50,0.0745
6266.38,0.0747
6266.25,0.0751
6266.13,0.0761
6266.00,0.0785
6265.88,0.0810
6265.75,0.0811
6265.63,0.0787
6265.50,0.0767
6265.38,0.0771
6265.25,0.0777
6265.13,0.0761
6265.00,0.0742
6264.88,0.0748
6264.75,0.0770
6264.63,0.0773
6264.50,0.0759
6264.38,0.0756
6264.25,0.0768
6264.13,0.0770
6264.00,0.0756
6263.88,0.0750
6263.75,0.0762
6263.63,0.0770
6263.50,0.0764
6263.38,0.0760
6263.25,0.0767
6263.13,0.0773
6263.00,0.0773
6262.88,0.0780
6262.75,0.0795
6262.63,0.0802
6262.50,0.0794
6262.38,0.0783
6262.25,0.0777
6262.13,0.0769
6262.00,0.0760
6261.88,0.0765
6261.75,0.0778
6261.63,0.0776
6261.50,0.0758
6261.38,0.0749
6261.25,0.0757
6261.13,0.0759
6261.00,0.0746
6260.88,0.0745
6260.75,0.0772
6260.63,0.0799
6260.50,0.0798
6260.38,0.0784
6260.25,0.0783
6260.13,0.0785
6260.00,0.0766
6259.88,0.0737
6259.75,0.0728
6259.63,0.0738
6259.50,0.0746
6259.38,0.0748
6259.25,0.0754
6259.13,0.0760
6259.00,0.0755
6258.88,0.0744
6258.75,0.0745
6258.63,0.0754
6258.50,0.0760
6258.38,0.0764
6258.25,0.0775
6258.13,0.0783
6258.00,0.0774
6257.88,0.0762
6257.75,0.0765
6257.63,0.0774
6257.50,0.0765
6257.38,0.0745
6257.25,0.0739
6257.13,0.0752
6257.00,0.0759
6256.88,0.0756
6256.75,0.0764
6256.63,0.0785
6256.50,0.0798
6256.38,0.0790
6256.25,0.0778
6256.13,0.0775
6256.00,0.0772
6255.88,0.0764
6255.75,0.0762
6255.63,0.0771
6255.50,0.0770
6255.38,0.0755
6255.25,0.0747
6255.13,0.0762
6255.00,0.0781
6254.88,0.0780
6254.75,0.0767
6254.63,0.0767
6254.50,0.0782
6254.38,0.0792
6254.25,0.0788
6254.13,0.0775
6254.00,0.0759
6253.88,0.0742
6253.75,0.0734
6253.63,0.0741
6253.50,0.0755
6253.38,0.0760
6253.25,0.0756
6253.13,0.0753
6253.00,0.0758
6252.88,0.0763
6252.75,0.0761
6252.63,0.0759
6252.50,0.0765
6252.38,0.0782
6252.25,0.0799
6252.13,0.0799
6252.00,0.0782
6251.88,0.0762
6251.75,0.0757
6251.63,0.0768
6251.50,0.0780
6251.38,0.0779
6251.25,0.0772
6251.13,0.0770
6251.00,0.0777
6250.88,0.0781
6250.75,0.0777
6250.63,0.0767
6250.50,0.0758
6250.38,0.0748
6250.25,0.0736
6250.13,0.0728
6250.00,0.0733
6249.88,0.0748
6249.75,0.0761
6249.63,0.0765
6249.50,0.0767
6249.38,0.0778
6249.25,0.0793
6249.13,0.0798
6249.00,0.0789
6248.88,0.0786
6248.75,0.0800
6248.63,0.0813
6248.50,0.0801
6248.38,0.0770
6248.25,0.0750
6248.13,0.0756
6248.00,0.0767
6247.88,0.0765
6247.75,0.0759
6247.63,0.0770
6247.50,0.0793
6247.38,0.0800
6247.25,0.0783
6247.13,0.0763
6247.00,0.0758
6246.88,0.0763
6246.75,0.0763
6246.63,0.0760
6246.50,0.0765
6246.38,0.0780
6246.25,0.0791
6246.13,0.0788
6246.00,0.0776
6245.88,0.0765
6245.75,0.0762
6245.63,0.0762
6245.50,0.0765
6245.38,0.0769
6245.25,0.0765
6245.13,0.0753
6245.00,0.0739
6244.88,0.0736
6244.75,0.0744
6244.63,0.0753
6244.50,0.0757
6244.38,0.0765
6244.25,0.0781
6244.13,0.0793
6244.00,0.0785
6243.88,0.0765
6243.75,0.0754
6243.63,0.0760
6243.50,0.0768
6243.38,0.0767
6243.25,0.0765
6243.13,0.0771
6243.00,0.0777
6242.88,0.0772
6242.75,0.0762
6242.63,0.0762
6242.50,0.0768
6242.38,0.0769
6242.25,0.0763
6242.13,0.0766
6242.00,0.0779
6241.88,0.0784
6241.75,0.0770
6241.63,0.0755
6241.50,0.0763
6241.38,0.0784
6241.25,0.0787
6241.13,0.0771
6241.00,0.0764
6240.88,0.0776
6240.75,0.0785
6240.63,0.0772
6240.50,0.0755
6240.38,0.0754
6240.25,0.0760
6240.13,0.0748
6240.00,0.0727
6239.88,0.0726
6239.75,0.0749
6239.63,0.0766
6239.50,0.0760
6239.38,0.0751
6239.25,0.0759
6239.13,0.0773
6239.00,0.0776
6238.88,0.0772
6238.75,0.0774
6238.63,0.0780
6238.50,0.0779
6238.38,0.0771
6238.25,0.0765
6238.13,0.0759
6238.00,0.0752
6237.88,0.0753
6237.75,0.0765
6237.63,0.0774
6237.50,0.0765
6237.38,0.0754
6237.25,0.0761
6237.13,0.0782
6237.00,0.0791
6236.88,0.0783
6236.75,0.0778
6236.63,0.0783
6236.50,0.0780
6236.38,0.0766
6236.25,0.0759
6236.13,0.0766
6236.00,0.0768
6235.88,0.0752
6235.75,0.0737
6235.63,0.0746
6235.50,0.0769
6235.38,0.0781
6235.25,0.0779
6235.13,0.0781
6235.00,0.0790
6234.88,0.0788
6234.75,0.0769
6234.63,0.0748
6234.50,0.0742
6234.38,0.0745
6234.25,0.0743
6234.13,0.0738
6234.00,0.0740
6233.88,0.0754
6233.75,0.0771
6233.63,0.0784
6233.50,0.0789
6233.38,0.0789
6233.25,0.0785
6233.13,0.0777
6233.00,0.0767
6232.88,0.0759
6232.75,0.0759
6232.63,0.0764
6232.50,0.0768
6232.38,0.0767
6232.25,0.0763
6232.13,0.0760
6232.00,0.0759
6231.88,0.0762
6231.75,0.0767
6231.63,0.0766
6231.50,0.0754
6231.38,0.0738
6231.25,0.0731
6231.13,0.0738
6231.00,0.0751
6230.88,0.0764
6230.75,0.0782
6230.63,0.0803
6230.50,0.0808
6230.38,0.0785
6230.25,0.0751
6230.13,0.0736
6230.00,0.0746
6229.88,0.0760
6229.75,0.0767
6229.63,0.0775
6229.50,0.0790
6229.38,0.0795
6229.25,0.0780
6229.13,0.0757
6229.00,0.0749
6228.88,0.0756
6228.75,0.0763
6228.63,0.0765
6228.50,0.0769
6228.38,0.0775
6228.25,0.0775
6228.13,0.0771
6228.00,0.0776
6227.88,0.0789
6227.75,0.0793
6227.63,0.0777
6227.50,0.0758
6227.38,0.0756
6227.25,0.0765
6227.13,0.0769
6227.00,0.0762
6226.88,0.0759
6226.75,0.0764
6226.63,0.0769
6226.50,0.0766
6226.38,0.0760
6226.25,0.0760
6226.13,0.0764
6226.00,0.0763
6225.88,0.0755
6225.75,0.0750
6225.63,0.0752
6225.50,0.0757
6225.38,0.0762
6225.25,0.0767
6225.13,0.0776
6225.00,0.0786
6224.88,0.0789
6224.75,0.0782
6224.63,0.0772
6224.50,0.0768
6224.38,0.0771
6224.25,0.0774
6224.13,0.0771
6224.00,0.0764
6223.88,0.0762
6223.75,0.0770
6223.63,0.0782
6223.50,0.0788
6223.38,0.0784
6223.25,0.0775
6223.13,0.0769
6223.00,0.0771
6222.88,0.0773
6222.75,0.0766
6222.63,0.0751
6222.50,0.0745
6222.38,0.0757
6222.25,0.0778
6222.13,0.0789
6222.00,0.0783
6221.88,0.0771
6221.75,0.0767
6221.63,0.0767
6221.50,0.0763
6221.38,0.0753
6221.25,0.0747
6221.13,0.0754
6221.00,0.0765
6220.88,0.0770
6220.75,0.0766
6220.63,0.0763
6220.50,0.0771
6220.38,0.0785
6220.25,0.0791
6220.13,0.0783
6220.00,0.0768
6219.88,0.0759
6219.75,0.0759
6219.63,0.0761
6219.50,0.0761
6219.38,0.0760
6219.25,0.0761
6219.13,0.0769
6219.00,0.0784
6218.88,0.0792
6218.75,0.0782
6218.63,0.0761
6218.50,0.0750
6218.38,0.0757
6218.25,0.0771
6218.13,0.0779
6218.00,0.0784
6217.88,0.0792
6217.75,0.0793
6217.63,0.0779
6217.50,0.0763
6217.38,0.0762
6217.25,0.0769
6217.13,0.0769
6217.00,0.0765
6216.88,0.0775
6216.75,0.0787
6216.63,0.0778
6216.50,0.0750
6216.38,0.0743
6216.25,0.0768
6216.13,0.0787
6216.00,0.0771
6215.88,0.0743
6215.75,0.0742
6215.63,0.0763
6215.50,0.0768
6215.38,0.0754
6215.25,0.0748
6215.13,0.0762
6215.00,0.0776
6214.88,0.0775
6214.75,0.0774
6214.63,0.0784
6214.50,0.0791
6214.38,0.0779
6214.25,0.0760
6214.13,0.0752
6214.00,0.0755
6213.88,0.0760
6213.75,0.0769
6213.63,0.0788
6213.50,0.0810
6213.38,0.0818
6213.25,0.0808
6213.13,0.0789
6213.00,0.0767
6212.88,0.0745
6212.75,0.0731
6212.63,0.0729
6212.50,0.0735
6212.38,0.0740
6212.25,0.0746
6212.13,0.0754
6212.00,0.0759
6211.88,0.0752
6211.75,0.0740
6211.63,0.0737
6211.50,0.0743
6211.38,0.0751
6211.25,0.0757
6211.13,0.0767
6211.00,0.0781
6210.88,0.0789
6210.75,0.0784
6210.63,0.0776
6210.50,0.0771
6210.38,0.0768
6210.25,0.0766
6210.13,0.0769
6210.00,0.0780
6209.88,0.0788
6209.75,0.0783
6209.63,0.0767
6209.50,0.0754
6209.38,0.0755
6209.25,0.0767
6209.13,0.0774
6209.00,0.0767
6208.88,0.0752
6208.75,0.0744
6208.63,0.0749
6208.50,0.0753
6208.38,0.0745
6208.25,0.0740
6208.13,0.0761
6208.00,0.0798
6207.88,0.0810
6207.75,0.0784
6207.63,0.0759
6207.50,0.0770
6207.38,0.0795
6207.25,0.0792
6207.13,0.0762
6207.00,0.0750
6206.88,0.0771
6206.75,0.0789
6206.63,0.0778
6206.50,0.0760
6206.38,0.0759
6206.25,0.0764
6206.13,0.0753
6206.00,0.0736
6205.88,0.0733
6205.75,0.0742
6205.63,0.0747
6205.50,0.0750
6205.38,0.0765
6205.25,0.0781
6205.13,0.0779
6205.00,0.0772
6204.88,0.0781
6204.75,0.0799
6204.63,0.0795
6204.50,0.0771
6204.38,0.0759
6204.25,0.0773
6204.13,0.0786
6204.00,0.0780
6203.88,0.0776
6203.75,0.0786
6203.63,0.0792
6203.50,0.0777
6203.38,0.0757
6203.25,0.0760
6203.13,0.0777
6203.00,0.0782
6202.88,0.0774
6202.75,0.0769
6202.63,0.0770
6202.50,0.0765
6202.38,0.0760
6202.25,0.0769
6202.13,0.0784
6202.00,0.0783
6201.88,0.0766
6201.75,0.0755
6201.63,0.0760
6201.50,0.0765
6201.38,0.0760
6201.25,0.0758
6201.13,0.0768
6201.00,0.0776
6200.88,0.0771
6200.75,0.0763
6200.63,0.0766
6200.50,0.0774
6200.38,0.0774
6200.25,0.0769
6200.13,0.0768
6200.00,0.0766
6199.88,0.0757
6199.75,0.0751
6199.63,0.0758
6199.50,0.0769
6199.38,0.0768
6199.25,0.0764
6199.13,0.0776
6199.00,0.0799
6198.88,0.0807
6198.75,0.0796
6198.63,0.0789
6198.50,0.0797
6198.38,0.0801
6198.25,0.0788
6198.13,0.0774
6198.00,0.0778
6197.88,0.0789
6197.75,0.0779
6197.63,0.0758
6197.50,0.0759
6197.38,0.0787
6197.25,0.0808
6197.13,0.0799
6197.00,0.0775
6196.88,0.0767
6196.75,0.0774
6196.63,0.0775
6196.50,0.0767
6196.38,0.0761
6196.25,0.0764
6196.13,0.0774
6196.00,0.0780
6195.88,0.0777
6195.75,0.0765
6195.63,0.0754
6195.50,0.0756
6195.38,0.0768
6195.25,0.0777
6195.13,0.0774
6195.00,0.0770
6194.88,0.0775
6194.75,0.0783
6194.63,0.0783
6194.50,0.0776
6194.38,0.0768
6194.25,0.0767
6194.13,0.0772
6194.00,0.0785
6193.88,0.0797
6193.75,0.0793
6193.63,0.0774
6193.50,0.0759
6193.38,0.0758
6193.25,0.0754
6193.13,0.0737
6193.00,0.0727
6192.88,0.0743
6192.75,0.0766
6192.63,0.0766
6192.50,0.0755
6192.38,0.0766
6192.25,0.0792
6192.13,0.0793
6192.00,0.0760
6191.88,0.0733
6191.75,0.0745
6191.63,0.0769
6191.50,0.0773
6191.38,0.0760
6191.25,0.0759
6191.13,0.0770
6191.00,0.0773
6190.88,0.0762
6190.75,0.0751
6190.63,0.0755
6190.50,0.0769
6190.38,0.0781
6190.25,0.0782
6190.13,0.0770
6190.00,0.0756
6189.88,0.0752
6189.75,0.0756
6189.63,0.0761
6189.50,0.0763
6189.38,0.0770
6189.25,0.0776
6189.13,0.0769
6189.00,0.0754
6188.88,0.0753
6188.75,0.0768
6188.63,0.0775
6188.50,0.0763
6188.38,0.0753
6188.25,0.0760
6188.13,0.0771
6188.00,0.0771
6187.88,0.0776
6187.75,0.0797
6187.63,0.0812
6187.50,0.0797
6187.38,0.0767
6187.25,0.0752
6187.13,0.0756
6187.00,0.0755
6186.88,0.0748
6186.75,0.0753
6186.63,0.0767
6186.50,0.0770
6186.38,0.0758
6186.25,0.0750
6186.13,0.0755
6186.00,0.0764
6185.88,0.0774
6185.75,0.0787
6185.63,0.0793
6185.50,0.0776
6185.38,0.0751
6185.25,0.0745
6185.13,0.0760
6185.00,0.0766
6184.88,0.0755
6184.75,0.0752
6184.63,0.0767
6184.50,0.0777
6184.38,0.0768
6184.25,0.0761
6184.13,0.0774
6184.00,0.0794
6183.88,0.0798
6183.75,0.0791
6183.63,0.0784
6183.50,0.0776
6183.38,0.0756
6183.25,0.0739
6183.13,0.0742
6183.00,0.0758
6182.88,0.0763
6182.75,0.0755
6182.63,0.0755
6182.50,0.0770
6182.38,0.0786
6182.25,0.0792
6182.13,0.0793
6182.00,0.0794
6181.88,0.0793
6181.75,0.0785
6181.63,0.0773
6181.50,0.0765
6181.38,0.0761
6181.25,0.0762
6181.13,0.0771
6181.00,0.0785
6180.88,0.0795
6180.75,0.0795
6180.63,0.0787
6180.50,0.0781
6180.38,0.0783
6180.25,0.0788
6180.13,0.0786
6180.00,0.0775
6179.88,0.0766
6179.75,0.0768
6179.63,0.0773
6179.50,0.0768
6179.38,0.0755
6179.25,0.0747
6179.13,0.0751
6179.00,0.0759
6178.88,0.0761
6178.75,0.0758
6178.63,0.0758
6178.50,0.0761
6178.38,0.0767
6178.25,0.0770
6178.13,0.0767
6178.00,0.0757
6177.88,0.0751
6177.75,0.0755
6177.63,0.0765
6177.50,0.0766
6177.38,0.0760
6177.25,0.0756
6177.13,0.0758
6177.00,0.0760
6176.88,0.0758
6176.75,0.0760
6176.63,0.0771
6176.50,0.0781
6176.38,0.0781
6176.25,0.0777
6176.13,0.0774
6176.00,0.0769
6175.88,0.0761
6175.75,0.0759
6175.63,0.0770
6175.50,0.0783
6175.38,0.0786
6175.25,0.0781
6175.13,0.0778
6175.00,0.0774
6174.88,0.0762
6174.75,0.0753
6174.63,0.0756
6174.50,0.0771
6174.38,0.0781
6174.25,0.0782
6174.13,0.0778
6174.00,0.0776
6173.88,0.0772
6173.75,0.0769
6173.63,0.0768
6173.50,0.0772
6173.38,0.0777
6173.25,0.0780
6173.13,0.0780
6173.00,0.0772
6172.88,0.0760
6172.75,0.0757
6172.63,0.0768
6172.50,0.0782
6172.38,0.0788
6172.25,0.0786
6172.13,0.0786
6172.00,0.0787
6171.88,0.0780
6171.75,0.0770
6171.63,0.0769
6171.50,0.0778
6171.38,0.0787
6171.25,0.0791
6171.13,0.0796
6171.00,0.0802
6170.88,0.0799
6170.75,0.0788
6170.63,0.0780
6170.50,0.0781
6170.38,0.0779
6170.25,0.0763
6170.13,0.0745
6170.00,0.0743
6169.88,0.0757
6169.75,0.0772
6169.63,0.0777
6169.50,0.0776
6169.38,0.0778
6169.25,0.0781
6169.13,0.0776
6169.00,0.0767
6168.88,0.0764
6168.75,0.0769
6168.63,0.0769
6168.50,0.0753
6168.38,0.0737
6168.25,0.0739
6168.13,0.0758
6168.00,0.0771
6167.88,0.0768
6167.75,0.0768
6167.63,0.0783
6167.50,0.0797
6167.38,0.0789
6167.25,0.0765
6167.13,0.0752
6167.00,0.0754
6166.88,0.0753
6166.75,0.0742
6166.63,0.0735
6166.50,0.0742
6166.38,0.0752
6166.25,0.0758
6166.13,0.0766
6166.00,0.0784
6165.88,0.0803
6165.75,0.0808
6165.63,0.0805
6165.50,0.0802
6165.38,0.0796
6165.25,0.0779
6165.13,0.0763
6165.00,0.0766
6164.88,0.0783
6164.75,0.0790
6164.63,0.0780
6164.50,0.0765
6164.38,0.0760
6164.25,0.0759
6164.13,0.0758
6164.00,0.0757
6163.88,0.0763
6163.75,0.0766
6163.63,0.0759
6163.50,0.0747
6163.38,0.0746
6163.25,0.0761
6163.13,0.0780
6163.00,0.0792
6162.88,0.0794
6162.75,0.0793
6162.63,0.0792
6162.50,0.0788
6162.38,0.0780
6162.25,0.0771
6162.13,0.0768
6162.00,0.0775
6161.88,0.0788
6161.75,0.0795
6161.63,0.0789
6161.50,0.0776
6161.38,0.0768
6161.25,0.0769
6161.13,0.0773
6161.00,0.0770
6160.88,0.0767
6160.75,0.0774
6160.63,0.0792
6160.50,0.0803
6160.38,0.0797
6160.25,0.0784
6160.13,0.0779
6160.00,0.0785
6159.88,0.0784
6159.75,0.0769
6159.63,0.0753
6159.50,0.0748
6159.38,0.0752
6159.25,0.0755
6159.13,0.0757
6159.00,0.0760
6158.88,0.0762
6158.75,0.0762
6158.63,0.0763
6158.50,0.0768
6158.38,0.0769
6158.25,0.0765
6158.13,0.0763
6158.00,0.0774
6157.88,0.0789
6157.75,0.0790
6157.63,0.0781
6157.50,0.0779
6157.38,0.0787
6157.25,0.0788
6157.13,0.0776
6157.00,0.0767
6156.88,0.0771
6156.75,0.0775
6156.63,0.0768
6156.50,0.0757
6156.38,0.0757
6156.25,0.0764
6156.13,0.0766
6156.00,0.0766
6155.88,0.0774
6155.75,0.0784
6155.63,0.0780
6155.50,0.0766
6155.38,0.0763
6155.25,0.0777
6155.13,0.0790
6155.00,0.0789
6154.88,0.0783
6154.75,0.0784
6154.63,0.0787
6154.50,0.0782
6154.38,0.0771
6154.25,0.0764
6154.13,0.0765
6154.00,0.0767
6153.88,0.0766
6153.75,0.0766
6153.63,0.0771
6153.50,0.0781
6153.38,0.0793
6153.25,0.0799
6153.13,0.0791
6153.00,0.0776
6152.88,0.0765
6152.75,0.0765
6152.63,0.0768
6152.50,0.0770
6152.38,0.0770
6152.25,0.0768
6152.13,0.0762
